coin,total,free,availableWithoutBorrow,usdValue,spotBorrow,TimeBKK
USD,3.22440363,2.40456362,2.40456362,3.22440363055,0.0,2021-06-18 14:06:00.628684
USD,3.03402459,2.26383649,2.26383649,3.03402459055,0.0,2021-06-18 15:06:00.550022
USD,3.04640575,2.29071075,2.29071075,3.04640575055,0.0,2021-06-18 16:06:00.363382
USD,2.60950625,1.89642124,1.89642124,2.60950625055,0.0,2021-06-18 17:06:00.892494
USD,2.81452221,1.94772745,1.94772745,2.81452221055,0.0,2021-06-18 18:06:00.850342
USD,2.64266033,1.96326033,1.96326033,2.64266033055,0.0,2021-06-18 19:06:00.644598
USD,2.43552229,1.72940125,1.72940125,2.43552229055,0.0,2021-06-18 20:06:00.284530
USD,2.01608192,1.45097192,1.45097192,2.01608192055,0.0,2021-06-18 21:06:00.859159
USD,2.12088959,1.37429706,1.37429706,2.12088959125,0.0,2021-06-18 22:06:00.109021
USD,1.80777153,1.31566653,1.31566653,1.80777153125,0.0,2021-06-18 23:06:00.685066
USD,1.95576965,1.46515715,1.46515715,1.95576965535,0.0,2021-06-19 00:06:00.736215
USD,2.12293487,1.40058997,1.40058997,2.12293487425,0.0,2021-06-19 01:06:00.755591
USD,1.89559676,1.40996676,1.40996676,1.89559676425,0.0,2021-06-19 02:06:00.438791
USD,2.07987623,1.50652258,1.50652258,2.07987623425,0.0,2021-06-19 03:06:00.126396
USD,2.15196836,1.62680276,1.62680276,2.15196836425,0.0,2021-06-19 04:06:00.891436
USD,2.41565666,1.81397749,1.81397749,2.41565666425,0.0,2021-06-19 05:06:00.839427
USD,2.36209122,1.78084121,1.78084121,2.36209122425,0.0,2021-06-19 06:06:00.249504
USD,2.51307028,1.91463278,1.91463278,2.51307028425,0.0,2021-06-19 07:05:58.788818
USD,3.85805897,2.95191988,2.95191988,3.85805897425,0.0,2021-06-19 08:06:00.236933
USD,4.36482169,3.41068537,3.41068537,4.36482169425,0.0,2021-06-19 09:06:00.722336
USD,4.52777743,3.56744743,3.56744743,4.52777743425,0.0,2021-06-19 10:06:00.236114
USD,5.96182528,3.68184246,3.68184246,5.96182528425,0.0,2021-06-19 11:06:00.259082
USD,5.96756408,4.57135407,4.57135407,5.96756408695,0.0,2021-06-19 12:06:00.875657
USD,5.65853541,4.20893541,4.20893541,5.65853541695,0.0,2021-06-19 13:06:00.445271
USD,4.39802622,3.20987871,3.20987871,4.3980262256,0.0,2021-06-19 14:06:00.185271
USD,4.5953524,3.39672865,3.39672865,4.5953524056,0.0,2021-06-19 15:06:00.939004
USD,4.61613369,3.46658207,3.46658207,4.6161336956,0.0,2021-06-19 16:06:00.423139
USD,4.54409237,3.39189486,3.39189486,4.5440923756,0.0,2021-06-19 17:06:01.000048
USD,3.40445794,2.32961294,2.32961294,3.4044579456,0.0,2021-06-19 18:06:00.499329
USD,3.32069554,2.39457554,2.39457554,3.3206955456,0.0,2021-06-19 19:06:00.065674
USD,3.50741856,2.46764307,2.46764307,3.5074185656,0.0,2021-06-19 20:06:00.720935
USD,3.48289335,2.61663393,2.61663393,3.4828933556,0.0,2021-06-19 21:06:00.190191
USD,3.257919,2.4391765,2.4391765,3.2579190056,0.0,2021-06-19 22:06:00.810961
USD,3.19101885,2.39149242,2.39149242,3.1910188556,0.0,2021-06-19 23:06:00.278020
USD,3.32069475,2.45285465,2.45285465,3.3206947556,0.0,2021-06-20 00:06:00.944728
USD,3.13744951,2.34326201,2.34326201,3.1374495156,0.0,2021-06-20 01:06:00.454420
USD,3.12160061,2.3387731,2.3387731,3.1216006156,0.0,2021-06-20 02:06:00.128221
USD,2.61814161,1.95927661,1.95927661,2.6181416156,0.0,2021-06-20 03:06:00.702857
USD,2.5821263,1.9295763,1.9295763,2.5821263056,0.0,2021-06-20 04:06:00.324489
USD,2.43269637,1.80999387,1.80999387,2.4326963756,0.0,2021-06-20 05:06:00.119551
USD,3.31603638,2.49981373,2.49981373,3.3160363856,0.0,2021-06-20 06:06:00.637257
USD,3.81006376,2.71561177,2.71561177,3.8100637656,0.0,2021-06-20 07:06:00.194427
USD,4.02282972,3.01832038,3.01832038,4.0228297256,0.0,2021-06-20 08:06:00.932523
USD,4.16582509,3.12568523,3.12568523,4.1658250956,0.0,2021-06-20 09:06:00.650489
USD,3.81334105,2.72238653,2.72238653,3.8133410556,0.0,2021-06-20 10:06:00.271974
USD,3.49632619,2.60277618,2.60277618,3.4963261956,0.0,2021-06-20 11:06:00.811659
USD,3.44251856,2.57188106,2.57188106,3.4425185656,0.0,2021-06-20 12:06:00.403273
USD,3.71201884,2.78190679,2.78190679,3.7120188456,0.0,2021-06-20 13:06:00.930587
USD,3.95618034,2.65223443,2.65223443,3.95618034835,0.0,2021-06-20 14:06:00.415168
USD,4.21947877,3.16009876,3.16009876,4.21947877835,0.0,2021-06-20 15:06:00.882630
USD,4.82719666,3.3463869,3.3463869,4.82719666835,0.0,2021-06-20 16:06:00.988542
USD,4.86662479,3.46340754,3.46340754,4.86662479835,0.0,2021-06-20 17:06:00.619659
USD,5.15417379,3.77248391,3.77248391,5.15417379835,0.0,2021-06-20 18:06:00.445864
USD,5.16028633,3.60143179,3.60143179,5.16028633835,0.0,2021-06-20 19:06:00.862928
USD,5.33054418,3.79944281,3.79944281,5.33054418835,0.0,2021-06-20 20:06:00.484344
USD,5.75865564,3.81889179,3.81889179,5.75865564865,0.0,2021-06-20 21:06:00.310447
USD,7.20142843,5.04202621,5.04202621,7.20142843865,0.0,2021-06-20 22:06:00.903766
USD,7.62286582,5.70726617,5.70726617,7.62286582865,0.0,2021-06-20 23:06:00.415870
USD,7.58747158,5.54462672,5.54462672,7.58747158865,0.0,2021-06-21 00:06:00.046414
USD,7.29519412,5.44852411,5.44852411,7.29519412865,0.0,2021-06-21 01:06:00.548150
USD,7.01397567,5.24015066,5.24015066,7.01397567865,0.0,2021-06-21 02:06:00.972808
USD,6.64608341,4.9628284,4.9628284,6.64608341865,0.0,2021-06-21 03:06:00.617486
USD,6.88816909,4.80882934,4.80882934,6.88816909865,0.0,2021-06-21 04:06:00.150003
USD,7.33857133,5.37826392,5.37826392,7.33857133865,0.0,2021-06-21 05:06:00.681057
USD,7.24287952,5.42139951,5.42139951,7.24287952865,0.0,2021-06-21 06:06:00.145661
USD,7.18819016,5.37187016,5.37187016,7.18819016865,0.0,2021-06-21 07:05:59.330391
USD,7.49646035,5.48624882,5.48624882,7.49646035865,0.0,2021-06-21 08:06:00.837090
USD,7.39814537,5.32548613,5.32548613,7.39814537865,0.0,2021-06-21 09:06:00.556455
USD,6.66376782,4.90081782,4.90081782,6.66376782865,0.0,2021-06-21 10:06:00.009987
USD,6.44865538,4.81515538,4.81515538,6.44865538865,0.0,2021-06-21 11:06:00.670198
USD,6.06036182,4.32927014,4.32927014,6.06036182865,0.0,2021-06-21 12:06:00.351673
USD,5.82224792,4.27480792,4.27480792,5.82224792865,0.0,2021-06-21 13:06:00.996490
USD,5.16443156,3.84655656,3.84655656,5.16443156865,0.0,2021-06-21 14:06:00.517240
USD,4.86083045,3.57803794,3.57803794,4.86083045865,0.0,2021-06-21 15:06:00.312146
USD,4.91653189,3.66126689,3.66126689,4.91653189865,0.0,2021-06-21 16:06:00.014777
USD,4.6353946,3.42491136,3.42491136,4.63539460865,0.0,2021-06-21 17:06:00.537659
USD,4.56299327,3.41355827,3.41355827,4.56299327865,0.0,2021-06-21 18:06:00.129289
USD,5.10088651,3.32589651,3.32589651,5.10088651865,0.0,2021-06-21 19:06:00.771546
USD,4.92930461,3.57784961,3.57784961,4.92930461865,0.0,2021-06-21 20:06:00.482285
USD,5.36492403,3.90014912,3.90014912,5.36492403865,0.0,2021-06-21 21:06:00.343091
USD,5.81390638,4.16748757,4.16748757,5.81390638865,0.0,2021-06-21 22:06:00.265849
USD,5.47181485,4.08763757,4.08763757,5.47181485865,0.0,2021-06-21 23:06:00.886903
USD,5.38213514,3.93361036,3.93361036,5.38213514865,0.0,2021-06-22 00:06:00.726510
USD,5.42334102,3.92794488,3.92794488,5.42334102865,0.0,2021-06-22 01:06:00.293020
USD,5.54461692,4.03925267,4.03925267,5.54461692865,0.0,2021-06-22 02:06:00.939212
USD,5.70665776,4.27013232,4.27013232,5.70665776865,0.0,2021-06-22 03:06:00.408792
USD,5.82784015,4.41520015,4.41520015,5.82784015865,0.0,2021-06-22 04:06:00.020777
USD,5.77767345,4.33063344,4.33063344,5.77767345865,0.0,2021-06-22 05:06:00.573421
USD,5.54289324,4.16155776,4.16155776,5.54289324865,0.0,2021-06-22 06:06:00.112255
USD,5.27309473,3.90106723,3.90106723,5.27309473865,0.0,2021-06-22 07:06:00.604635
USD,5.4217234,3.57062437,3.57062437,5.42172340865,0.0,2021-06-22 08:06:00.881503
USD,5.37668132,3.80689582,3.80689582,5.37668132865,0.0,2021-06-22 09:06:00.470844
USD,5.54042437,4.15813437,4.15813437,5.54042437865,0.0,2021-06-22 10:06:00.270489
USD,5.62277148,4.22555148,4.22555148,5.62277148865,0.0,2021-06-22 11:06:00.710721
USD,5.7905467,4.22022219,4.22022219,5.79054670865,0.0,2021-06-22 12:06:00.837068
USD,5.73934089,4.11063704,4.11063704,5.73934089865,0.0,2021-06-22 13:06:00.528965
USD,5.77553142,4.26435851,4.26435851,5.77553142865,0.0,2021-06-22 14:06:00.393423
USD,5.49965118,4.07765117,4.07765117,5.49965118865,0.0,2021-06-22 15:06:00.063131
USD,4.56294408,3.28099908,3.28099908,4.56294408865,0.0,2021-06-22 16:06:00.643925
USD,3.75100902,2.57206902,2.57206902,3.75100902865,0.0,2021-06-22 17:06:00.351897
USD,4.05184247,3.02992997,3.02992997,4.05184247605,0.0,2021-06-22 18:06:00.172096
USD,3.92292397,2.94499896,2.94499896,3.92292397605,0.0,2021-06-22 19:06:00.700563
USD,3.37950749,2.52015249,2.52015249,3.37950749605,0.0,2021-06-22 20:06:00.380815
USD,3.34126281,2.35093426,2.35093426,3.34126281605,0.0,2021-06-22 21:06:00.268582
USD,4.06938225,2.69818823,2.69818823,4.06938225605,0.0,2021-06-22 22:06:00.278535
USD,4.69078048,3.25554394,3.25554394,4.69078048605,0.0,2021-06-22 23:06:00.925614
USD,4.46316404,3.35397904,3.35397904,4.46316404605,0.0,2021-06-23 00:06:00.618636
USD,4.4964117,3.36850731,3.36850731,4.49641170605,0.0,2021-06-23 01:06:00.164589
USD,4.56641938,3.43277938,3.43277938,4.56641938605,0.0,2021-06-23 02:06:00.765852
USD,4.3761515,3.2537915,3.2537915,4.37615150605,0.0,2021-06-23 03:06:00.347213
USD,4.55468244,3.38889406,3.38889406,4.55468244605,0.0,2021-06-23 04:06:00.876169
USD,4.37164236,3.25006736,3.25006736,4.37164236605,0.0,2021-06-23 05:06:00.866784
USD,4.40638919,3.25309188,3.25309188,4.40638919605,0.0,2021-06-23 06:06:00.433774
USD,4.51570108,3.31217146,3.31217146,4.51570108605,0.0,2021-06-23 07:05:59.158140
USD,4.81171242,3.23687874,3.23687874,4.81171242605,0.0,2021-06-23 08:06:00.837916
USD,5.08520632,3.70664778,3.70664778,5.08520632605,0.0,2021-06-23 09:06:00.338343
USD,5.24380426,3.84893506,3.84893506,5.24380426605,0.0,2021-06-23 10:06:01.001141
USD,5.37611587,4.09021586,4.09021586,5.37611587605,0.0,2021-06-23 11:06:00.554521
USD,5.42446867,4.11951367,4.11951367,5.42446867605,0.0,2021-06-23 12:06:00.278257
USD,5.17067915,3.82051973,3.82051973,5.17067915605,0.0,2021-06-23 13:06:00.946320
USD,5.3901868,4.04730679,4.04730679,5.39018680605,0.0,2021-06-23 14:06:00.470332
USD,5.26847162,3.82355622,3.82355622,5.26847162405,0.0,2021-06-23 15:06:00.130935
USD,5.19698129,3.90195373,3.90195373,5.19698129885,0.0,2021-06-23 16:06:00.933470
USD,5.37496539,4.0613945,4.0613945,5.37496539885,0.0,2021-06-23 17:06:00.452642
USD,5.47096134,4.16137884,4.16137884,5.47096134885,0.0,2021-06-23 18:06:00.108234
USD,5.43707682,4.0142485,4.0142485,5.43707682885,0.0,2021-06-23 19:06:00.791017
USD,5.70771806,4.26623306,4.26623306,5.70771806885,0.0,2021-06-23 20:06:00.468844
USD,6.03998109,4.31545614,4.31545614,6.03998109885,0.0,2021-06-23 21:06:00.290381
USD,5.85902666,4.38166666,4.38166666,5.85902666885,0.0,2021-06-23 22:06:00.956081
USD,5.67673562,4.26479562,4.26479562,5.67673562885,0.0,2021-06-23 23:06:00.535405
USD,5.51376801,4.12941016,4.12941016,5.51376801885,0.0,2021-06-24 00:06:00.316388
USD,5.48023368,4.11974868,4.11974868,5.48023368885,0.0,2021-06-24 01:06:00.986375
USD,5.56758368,4.20114117,4.20114117,5.56758368885,0.0,2021-06-24 02:06:00.486807
USD,5.35861001,4.003205,4.003205,5.35861001885,0.0,2021-06-24 03:06:00.468862
USD,5.49734687,4.14736632,4.14736632,5.49734687885,0.0,2021-06-24 04:06:00.312044
USD,5.5949571,4.2006596,4.2006596,5.59495710885,0.0,2021-06-24 05:06:00.954294
USD,5.56000745,4.03958019,4.03958019,5.56000745885,0.0,2021-06-24 06:06:00.447228
USD,5.7493329,4.28650561,4.28650561,5.74933290885,0.0,2021-06-24 07:06:00.108050
USD,5.75762327,4.34101827,4.34101827,5.75762327885,0.0,2021-06-24 08:06:00.609382
USD,5.57766204,3.97096732,3.97096732,5.57766204885,0.0,2021-06-24 09:06:00.161622
USD,5.58297512,4.12511461,4.12511461,5.58297512885,0.0,2021-06-24 10:06:00.656960
USD,5.45785275,4.07102774,4.07102774,5.45785275885,0.0,2021-06-24 11:06:00.303857
USD,5.34477163,3.99225163,3.99225163,5.34477163885,0.0,2021-06-24 12:06:00.112322
USD,5.38777163,4.02078162,4.02078162,5.38777163885,0.0,2021-06-24 13:06:00.697181
USD,5.3536715,3.98712094,3.98712094,5.35367150885,0.0,2021-06-24 14:06:00.747809
USD,5.53750885,4.14842884,4.14842884,5.53750885885,0.0,2021-06-24 15:06:00.761807
USD,5.63231995,4.24532608,4.24532608,5.63231995885,0.0,2021-06-24 16:06:00.982165
USD,5.59927964,4.20948714,4.20948714,5.59927964885,0.0,2021-06-24 17:06:00.032449
USD,5.65322343,4.2381925,4.2381925,5.65322343885,0.0,2021-06-24 18:06:00.094034
USD,5.6638491,3.94951328,3.94951328,5.66384910885,0.0,2021-06-24 19:06:00.798235
USD,5.85603332,4.42233178,4.42233178,5.85603332885,0.0,2021-06-24 20:06:00.113138
USD,5.72928714,4.30403964,4.30403964,5.72928714885,0.0,2021-06-24 21:06:00.872959
USD,5.24497211,3.92289211,3.92289211,5.24497211885,0.0,2021-06-24 22:06:00.051075
USD,5.47145951,4.10583235,4.10583235,5.47145951885,0.0,2021-06-24 23:06:00.304820
USD,5.48242622,4.14476795,4.14476795,5.48242622885,0.0,2021-06-25 00:06:00.908551
USD,5.27915512,3.9475774,3.9475774,5.27915512885,0.0,2021-06-25 01:06:00.541726
USD,4.90445509,3.61361009,3.61361009,4.90445509885,0.0,2021-06-25 02:06:00.313663
USD,4.88099964,3.65210964,3.65210964,4.88099964885,0.0,2021-06-25 03:06:00.108915
USD,5.05732151,3.7840915,3.7840915,5.05732151885,0.0,2021-06-25 04:06:00.614384
USD,5.12185958,3.84651457,3.84651457,5.12185958885,0.0,2021-06-25 05:06:00.664676
USD,4.78705958,3.54053458,3.54053458,4.78705958885,0.0,2021-06-25 06:06:00.171797
USD,4.91958697,3.66409468,3.66409468,4.91958697885,0.0,2021-06-25 07:05:59.403118
USD,4.89060383,3.65182882,3.65182882,4.89060383885,0.0,2021-06-25 08:06:00.183326
USD,4.98354881,3.55178492,3.55178492,4.98354881885,0.0,2021-06-25 09:06:00.752372
USD,4.87132587,3.63313586,3.63313586,4.87132587885,0.0,2021-06-25 10:06:00.291984
USD,5.20801232,3.90206109,3.90206109,5.20801232885,0.0,2021-06-25 11:06:00.193198
USD,5.05373116,3.79523115,3.79523115,5.05373116885,0.0,2021-06-25 12:06:00.199410
USD,5.35472865,4.00322294,4.00322294,5.35472865885,0.0,2021-06-25 13:06:00.786326
USD,4.98674505,3.71599505,3.71599505,4.98674505885,0.0,2021-06-25 14:06:00.147629
USD,5.1210748,3.72944783,3.72944783,5.12107480885,0.0,2021-06-25 15:06:00.753574
USD,5.13136586,3.85424086,3.85424086,5.13136586885,0.0,2021-06-25 16:06:00.057013
USD,5.18302062,3.90377062,3.90377062,5.18302062885,0.0,2021-06-25 17:06:00.588395
USD,4.9809757,3.6616937,3.6616937,4.98097570885,0.0,2021-06-25 18:06:00.929745
USD,5.11275355,3.83925355,3.83925355,5.11275355885,0.0,2021-06-25 19:06:00.573299
USD,4.91005638,3.64636887,3.64636887,4.91005638885,0.0,2021-06-25 20:06:00.898465
USD,4.96095484,3.65266277,3.65266277,4.96095484885,0.0,2021-06-25 21:06:00.603661
USD,4.84466899,3.59788649,3.59788649,4.84466899885,0.0,2021-06-25 22:06:00.969449
USD,5.0153301,3.7216736,3.7216736,5.01533010885,0.0,2021-06-25 23:06:00.233832
USD,4.70138765,3.51013515,3.51013515,4.70138765885,0.0,2021-06-26 00:06:00.546083
USD,4.69305327,3.5129061,3.5129061,4.69305327885,0.0,2021-06-26 01:06:01.006264
USD,4.5287469,3.36128939,3.36128939,4.52874690885,0.0,2021-06-26 02:06:00.403815
USD,4.56326519,3.40892518,3.40892518,4.56326519885,0.0,2021-06-26 03:06:00.964603
USD,4.55858526,3.40622526,3.40622526,4.55858526885,0.0,2021-06-26 04:06:00.375606
USD,4.41958948,3.28526448,3.28526448,4.41958948885,0.0,2021-06-26 05:06:00.667280
USD,4.5582948,3.42917137,3.42917137,4.55829480885,0.0,2021-06-26 06:06:00.965761
USD,4.78737244,3.60511744,3.60511744,4.78737244885,0.0,2021-06-26 07:06:00.396068
USD,4.74044438,3.55054438,3.55054438,4.74044438885,0.0,2021-06-26 08:06:00.868882
USD,4.77484544,3.53684501,3.53684501,4.77484544885,0.0,2021-06-26 09:06:00.258150
USD,4.97073781,3.40273042,3.40273042,4.97073781885,0.0,2021-06-26 10:06:00.666073
USD,4.96436701,3.72861885,3.72861885,4.96436701885,0.0,2021-06-26 11:06:00.949208
USD,4.95412163,3.66021682,3.66021682,4.95412163885,0.0,2021-06-26 12:06:00.207841
USD,5.02730234,3.79497125,3.79497125,5.02730234885,0.0,2021-06-26 13:06:00.463510
USD,4.93261731,3.69599731,3.69599731,4.93261731885,0.0,2021-06-26 14:06:00.854828
USD,4.71365199,3.50129698,3.50129698,4.71365199885,0.0,2021-06-26 15:06:00.356552
USD,4.59281827,3.40412576,3.40412576,4.59281827885,0.0,2021-06-26 16:06:00.595136
USD,4.72357847,3.54025661,3.54025661,4.72357847885,0.0,2021-06-26 17:06:00.893913
USD,4.55507126,3.39594125,3.39594125,4.55507126885,0.0,2021-06-26 18:06:00.409124
USD,4.74769761,3.51217032,3.51217032,4.74769761885,0.0,2021-06-26 19:06:00.282706
USD,4.81929069,3.63849069,3.63849069,4.81929069885,0.0,2021-06-26 20:06:00.547710
USD,4.52315498,3.34739498,3.34739498,4.52315498885,0.0,2021-06-26 21:06:00.860025
USD,4.4932955,3.34431549,3.34431549,4.49329550885,0.0,2021-06-26 22:06:00.250645
USD,4.54918429,3.41152429,3.41152429,4.54918429885,0.0,2021-06-26 23:06:00.906580
USD,4.76666621,3.59733391,3.59733391,4.76666621885,0.0,2021-06-27 00:06:00.246585
USD,4.66135754,3.49772103,3.49772103,4.66135754885,0.0,2021-06-27 01:06:00.532494
USD,4.79220746,3.55357766,3.55357766,4.79220746885,0.0,2021-06-27 02:06:00.833027
USD,4.84293742,3.67853741,3.67853741,4.84293742885,0.0,2021-06-27 03:06:00.298639
USD,4.89311601,3.659739,3.659739,4.89311601885,0.0,2021-06-27 04:06:00.698923
USD,4.99206437,3.74969155,3.74969155,4.99206437885,0.0,2021-06-27 05:06:00.338848
USD,5.09335466,3.75068169,3.75068169,5.09335466885,0.0,2021-06-27 06:06:00.750776
USD,5.1043891,3.77255885,3.77255885,5.10438910885,0.0,2021-06-27 07:05:59.703898
USD,4.84022999,3.58696999,3.58696999,4.84022999885,0.0,2021-06-27 08:06:00.357946
USD,5.06133094,3.70314235,3.70314235,5.06133094885,0.0,2021-06-27 09:06:00.638471
USD,5.0906884,3.8044534,3.8044534,5.09068840885,0.0,2021-06-27 10:06:00.873086
USD,5.25833595,3.95933804,3.95933804,5.25833595885,0.0,2021-06-27 11:06:00.308649
USD,4.58142984,3.40630484,3.40630484,4.58142984885,0.0,2021-06-27 12:06:00.584010
USD,4.53171406,3.33015905,3.33015905,4.53171406885,0.0,2021-06-27 13:06:00.889176
USD,4.27794936,3.15458936,3.15458936,4.27794936885,0.0,2021-06-27 14:06:00.207371
USD,4.27088718,3.16454776,3.16454776,4.27088718885,0.0,2021-06-27 15:06:00.575778
USD,4.30529171,3.21620829,3.21620829,4.30529171885,0.0,2021-06-27 16:06:00.808146
USD,4.22239745,3.15184744,3.15184744,4.22239745885,0.0,2021-06-27 17:06:00.055922
USD,4.218419,3.16792581,3.16792581,4.21841900885,0.0,2021-06-27 18:06:00.589067
USD,4.37153677,3.30482568,3.30482568,4.37153677885,0.0,2021-06-27 19:06:00.324482
USD,4.50014998,3.38834997,3.38834997,4.50014998885,0.0,2021-06-27 20:06:00.642390
USD,4.19885146,3.12485146,3.12485146,4.19885146885,0.0,2021-06-27 21:06:00.999016
USD,4.39560146,3.24171563,3.24171563,4.39560146885,0.0,2021-06-27 22:06:00.303469
USD,4.56149781,3.40469251,3.40469251,4.56149781485,0.0,2021-06-27 23:06:00.951883
USD,4.61234156,3.41704666,3.41704666,4.61234156485,0.0,2021-06-28 00:06:00.477665
USD,4.53886202,3.39844952,3.39844952,4.53886202485,0.0,2021-06-28 01:06:00.083727
USD,4.42682914,3.31338715,3.31338715,4.42682914485,0.0,2021-06-28 02:06:00.526039
USD,4.55968855,3.43017604,3.43017604,4.55968855485,0.0,2021-06-28 03:06:00.256265
USD,4.5294023,3.39108229,3.39108229,4.52940230485,0.0,2021-06-28 04:06:00.958667
USD,4.53968455,3.40136455,3.40136455,4.53968455485,0.0,2021-06-28 05:06:00.245154
USD,4.50660347,3.31175172,3.31175172,4.50660347485,0.0,2021-06-28 06:06:00.829734
USD,4.98395599,3.72029243,3.72029243,4.98395599485,0.0,2021-06-28 07:06:00.251566
USD,5.08151449,3.78656295,3.78656295,5.08151449485,0.0,2021-06-28 08:06:00.777166
USD,4.81725225,3.57700224,3.57700224,4.81725225485,0.0,2021-06-28 09:06:00.302836
USD,5.08295006,3.70803732,3.70803732,5.08295006485,0.0,2021-06-28 10:06:00.736471
USD,5.00844169,3.77842203,3.77842203,5.00844169485,0.0,2021-06-28 11:06:00.463305
USD,4.78809169,3.57617418,3.57617418,4.78809169485,0.0,2021-06-28 12:06:00.138507
USD,5.01344653,3.78025403,3.78025403,5.01344653485,0.0,2021-06-28 13:06:00.466523
USD,5.02055949,3.79458486,3.79458486,5.02055949485,0.0,2021-06-28 14:06:00.009283
USD,5.07250193,3.83432596,3.83432596,5.07250193485,0.0,2021-06-28 15:06:00.618393
USD,5.12439496,3.8085365,3.8085365,5.12439496485,0.0,2021-06-28 16:06:00.383786
USD,5.04538964,3.80027464,3.80027464,5.04538964485,0.0,2021-06-28 17:06:00.751377
USD,4.64147086,3.43020836,3.43020836,4.64147086485,0.0,2021-06-28 18:06:00.169964
USD,4.47367072,3.30375822,3.30375822,4.47367072765,0.0,2021-06-28 19:06:00.698364
USD,4.70430891,3.50964043,3.50964043,4.70430891765,0.0,2021-06-28 20:06:00.062258
USD,4.75602375,3.57481141,3.57481141,4.75602375765,0.0,2021-06-28 21:06:00.665613
USD,4.71357375,3.54376874,3.54376874,4.71357375765,0.0,2021-06-28 22:06:00.084252
USD,4.85095445,3.59070338,3.59070338,4.85095445765,0.0,2021-06-28 23:06:00.612409
USD,4.99079218,3.76914038,3.76914038,4.99079218765,0.0,2021-06-29 00:06:00.171438
USD,4.91082661,3.54342139,3.54342139,4.91082661765,0.0,2021-06-29 01:06:00.420194
USD,4.83009979,3.59110508,3.59110508,4.83009979765,0.0,2021-06-29 02:06:00.924357
USD,5.01054329,3.67391766,3.67391766,5.01054329765,0.0,2021-06-29 03:06:00.358740
USD,4.88621789,3.67841789,3.67841789,4.88621789765,0.0,2021-06-29 04:06:00.034965
USD,4.98076636,3.75754636,3.75754636,4.98076636765,0.0,2021-06-29 05:06:00.640988
USD,4.72079279,3.48773029,3.48773029,4.72079279765,0.0,2021-06-29 06:06:00.774329
USD,4.99302095,3.74237098,3.74237098,4.99302095765,0.0,2021-06-29 07:05:58.833352
USD,5.00213831,3.7444808,3.7444808,5.00213831765,0.0,2021-06-29 08:06:00.109577
USD,4.69291101,3.451231,3.451231,4.69291101765,0.0,2021-06-29 09:06:00.452951
USD,4.83597511,3.51869479,3.51869479,4.83597511765,0.0,2021-06-29 10:06:00.935895
USD,5.0225574,3.77459539,3.77459539,5.02255740765,0.0,2021-06-29 11:06:00.419530
USD,4.98537718,3.65904731,3.65904731,4.98537718765,0.0,2021-06-29 12:06:00.830014
USD,4.72644182,3.51060182,3.51060182,4.72644182765,0.0,2021-06-29 13:06:00.188069
USD,5.00037818,3.74666306,3.74666306,5.00037818765,0.0,2021-06-29 14:06:00.017871
USD,4.87832227,3.63116227,3.63116227,4.87832227765,0.0,2021-06-29 15:06:00.528564
USD,5.05892227,3.79948628,3.79948628,5.05892227765,0.0,2021-06-29 16:06:00.315885
USD,4.93110971,3.61633133,3.61633133,4.93110971765,0.0,2021-06-29 17:06:00.037624
USD,5.07424049,3.74556246,3.74556246,5.07424049765,0.0,2021-06-29 18:06:00.538929
USD,5.12092713,3.83890713,3.83890713,5.12092713765,0.0,2021-06-29 19:06:00.146836
USD,5.22106112,3.92193111,3.92193111,5.22106112765,0.0,2021-06-29 20:06:00.736613
USD,5.41226511,4.09120011,4.09120011,5.41226511765,0.0,2021-06-29 21:06:00.077804
USD,5.5127282,4.03825028,4.03825028,5.51272820765,0.0,2021-06-29 22:06:00.634334
USD,6.14568558,4.68186637,4.68186637,6.14568558765,0.0,2021-06-29 23:06:00.037722
USD,6.19847465,4.67496836,4.67496836,6.19847465765,0.0,2021-06-30 00:06:00.662379
USD,6.20109423,4.64812016,4.64812016,6.20109423765,0.0,2021-06-30 01:06:00.186662
USD,6.3080848,4.70021672,4.70021672,6.30808480765,0.0,2021-06-30 02:06:00.616542
USD,6.4204831,4.60418977,4.60418977,6.42048310765,0.0,2021-06-30 03:06:00.055045
USD,6.42082268,4.77729608,4.77729608,6.42082268765,0.0,2021-06-30 04:06:00.816006
USD,6.47566493,4.87524302,4.87524302,6.47566493765,0.0,2021-06-30 05:06:00.217164
USD,6.53004684,4.94664683,4.94664683,6.53004684765,0.0,2021-06-30 06:06:00.521974
USD,6.58402111,4.98191361,4.98191361,6.58402111765,0.0,2021-06-30 07:06:00.122717
USD,6.91379912,5.24671912,5.24671912,6.91379912765,0.0,2021-06-30 08:06:00.525826
USD,7.25624256,5.46204607,5.46204607,7.25624256765,0.0,2021-06-30 09:06:00.166079
USD,7.4862975,5.4701738,5.4701738,7.48629750765,0.0,2021-06-30 10:06:00.512271
USD,6.9000088,5.15221629,5.15221629,6.90000880765,0.0,2021-06-30 11:06:00.980345
USD,7.25055987,5.46711237,5.46711237,7.25055987765,0.0,2021-06-30 12:06:00.377878
USD,7.24236777,5.44261277,5.44261277,7.24236777765,0.0,2021-06-30 13:06:00.831753
USD,7.97471955,6.04281467,6.04281467,7.97471955765,0.0,2021-06-30 14:06:00.208371
USD,7.58155637,5.63929887,5.63929887,7.58155637765,0.0,2021-06-30 15:06:00.654442
USD,6.82643707,5.01847707,5.01847707,6.82643707765,0.0,2021-06-30 16:06:00.304664
